OrderID,CustomerID,ProductID,Quantity,Price,OrderDate,Region,TotalAmount
5979,1595,300,4,409.47,20/12/2023,North,1637.88
5980,4554,424,3,296.67,26/02/2023,North,890.01
5981,3414,414,1,86.18,26/03/2023,East,86.18
5982,4905,401,3,117.54,06/06/2023,North,352.62
5983,2437,205,3,82.14,03/12/2023,East,246.42000000000002
5984,4380,389,9,360.58,10/07/2023,West,3245.22
5985,3849,200,3,77.92,21/01/2023,East,233.76
5986,3965,196,8,342.28,08/04/2023,South,2738.24
5987,4906,252,8,68.43,30/06/2023,East,547.44
5988,2157,128,3,402.12,24/05/2023,West,1206.3600000000001
5989,2742,252,6,460.15,23/06/2023,East,2760.8999999999996
5990,2306,478,8,281.86,17/05/2023,East,2254.88
5991,4849,172,8,483.26,24/08/2023,North,3866.08
5992,1072,353,9,198.24,03/01/2023,East,1784.16
5993,1480,498,9,126.08,23/01/2023,West,1134.72
5994,4423,103,8,92.76,21/05/2023,West,742.08
5995,1559,336,7,242.09,07/02/2023,South,1694.63
5996,4397,137,3,69.72,11/06/2023,East,209.16
5997,1744,119,7,438.52,10/08/2023,North,3069.64
5998,2466,212,4,393.46,19/08/2023,West,1573.84
5999,1099,122,2,283.25,20/01/2023,South,566.5
6000,2082,466,8,362.12,15/02/2023,East,2896.96
6001,3555,235,2,29.75,12/04/2023,North,59.5
6002,3305,347,1,105.74,07/11/2023,East,105.74
6003,1412,400,5,312.5,03/11/2023,East,1562.5
6004,4523,196,9,241.35,26/02/2023,South,2172.15
6005,2088,132,5,304.29,02/12/2023,West,1521.45
6006,3642,234,2,49.04,15/06/2023,East,98.08
6007,2177,354,4,327.95,20/11/2023,East,1311.8
6008,3008,377,8,402.79,20/05/2023,South,3222.32
6009,3313,232,7,275.41,27/04/2023,North,1927.8700000000001
6010,1820,337,5,181.92,18/05/2023,East,909.5999999999999
6011,4150,114,4,91.45,17/11/2023,West,365.8
6012,4386,376,5,136.35,25/09/2023,East,681.75
6013,1661,225,7,263.65,11/09/2023,East,1845.5499999999997
6014,3994,444,5,131.48,20/02/2023,West,657.4
6015,1559,116,8,390.08,16/11/2023,South,3120.64
6016,3964,411,7,70.21,04/07/2023,East,491.46999999999997
6017,3938,149,7,260.63,03/04/2023,West,1824.4099999999999
6018,2271,234,9,250.5,19/01/2023,West,2254.5
6019,2813,217,8,73.75,07/06/2023,North,590
6020,3915,477,8,497.52,08/08/2023,South,3980.16
6021,1609,405,6,412.45,01/08/2023,West,2474.7
6022,3461,159,7,196.33,04/12/2023,East,1374.3100000000002
6023,1024,224,8,344.03,21/08/2023,South,2752.24
6024,3028,215,5,359.71,24/01/2023,West,1798.55
6025,1283,490,2,327.32,09/10/2023,South,654.64
6026,2472,272,7,219.08,05/02/2023,East,1533.5600000000002
6027,3928,286,3,443.13,29/12/2023,North,1329.3899999999999
6028,1300,187,8,386.92,08/11/2023,East,3095.36
6029,2091,302,6,273.3,27/07/2023,South,1639.8000000000002
6030,2030,460,4,6.27,10/11/2023,East,25.08
6031,1816,410,2,115.57,01/02/2023,West,231.14
6032,4208,419,7,256.87,15/09/2023,South,1798.0900000000001
6033,4235,281,1,449.97,04/12/2023,East,449.97
6034,1082,451,7,316.17,26/06/2023,East,2213.19
6035,2920,267,7,211.84,24/03/2023,East,1482.88
6036,4721,280,3,28.72,07/11/2023,North,86.16
6037,4491,399,4,300.65,18/08/2023,North,1202.6
6038,4144,229,4,178.62,25/09/2023,North,714.48
6039,4308,248,4,271,24/07/2023,North,1084
6040,3093,405,9,384.39,12/06/2023,East,3459.5099999999998
6041,1617,308,6,402.85,28/08/2023,North,2417.1000000000004
6042,3975,210,9,432.82,27/04/2023,East,3895.38
6043,4871,236,4,319.84,15/03/2023,West,1279.36
6044,3309,454,7,453.28,23/09/2023,West,3172.96
6045,1175,310,9,346.86,02/11/2023,West,3121.7400000000002
6046,2189,245,3,393.04,24/05/2023,South,1179.1200000000001
6047,3704,183,3,344.31,19/10/2023,West,1032.93
6048,1841,129,6,436.57,02/03/2023,South,2619.42
6049,1369,164,8,115.33,16/03/2023,North,922.64
6050,2818,123,1,381.14,17/01/2023,West,381.14
6051,3101,310,4,62.99,11/12/2023,West,251.96
6052,1689,321,8,50.54,12/01/2023,West,404.32
6053,4490,189,6,248.35,03/01/2023,North,1490.1
6054,2779,205,2,153.62,14/03/2023,West,307.24
6055,4578,271,8,283.86,24/03/2023,West,2270.88
6056,2364,329,1,340.48,27/05/2023,East,340.48
6057,4198,176,1,117.15,24/04/2023,East,117.15
6058,2432,167,7,351.46,25/03/2023,South,2460.22
6059,4995,464,3,497.75,16/03/2023,East,1493.25
6060,1366,452,8,381.18,05/10/2023,North,3049.44
6061,4342,488,9,91.02,01/01/2023,North,819.18
6062,1643,191,8,318.68,22/02/2023,West,2549.44
6063,4676,187,1,9.69,21/06/2023,East,9.69
6064,3426,149,1,237.51,23/09/2023,South,237.51
6065,1072,202,6,268.99,08/01/2023,South,1613.94
6066,4994,467,1,486.33,25/05/2023,South,486.33
6067,4993,145,8,369.92,17/07/2023,West,2959.36
6068,3962,278,6,354.45,08/09/2023,North,2126.7
6069,2271,366,5,268.54,15/05/2023,West,1342.7
6070,1859,367,6,259.02,05/05/2023,North,1554.12
6071,4856,496,4,496.08,15/11/2023,West,1984.32
6072,1042,419,1,15.53,17/12/2023,North,15.53
6073,3424,107,7,155.09,09/03/2023,South,1085.63
6074,2064,364,9,71.22,05/03/2023,North,640.98
6075,3217,485,4,160.91,11/09/2023,East,643.64
6076,3259,177,4,234.49,20/09/2023,East,937.96
6077,2516,496,9,174.26,22/12/2023,South,1568.34
6078,4751,339,4,481.54,15/08/2023,South,1926.16
6079,3086,357,4,341.89,27/09/2023,West,1367.56
6080,1368,295,8,365.38,07/09/2023,East,2923.04
6081,3804,429,4,372.43,13/06/2023,South,1489.72
6082,1150,230,9,450.12,25/11/2023,West,4051.08
6083,2134,489,8,385.17,24/09/2023,West,3081.36
6084,2503,442,5,13.02,22/09/2023,East,65.1
6085,2459,360,9,134.39,25/01/2023,North,1209.5099999999998
6086,2070,341,8,494.61,14/04/2023,West,3956.88
6087,2023,486,4,327.8,28/09/2023,East,1311.2
6088,2598,493,4,38.72,10/09/2023,West,154.88
6089,3784,270,1,235.99,27/02/2023,West,235.99
6090,3040,246,4,490.51,24/01/2023,South,1962.04
6091,2389,369,8,496.45,13/03/2023,South,3971.6
6092,1068,248,5,219.06,03/04/2023,South,1095.3
6093,3346,479,6,447.06,07/05/2023,East,2682.36
6094,1943,398,4,298.04,23/06/2023,West,1192.16
6095,1801,127,5,257.17,18/01/2023,East,1285.8500000000001
6096,3343,248,8,208.91,04/03/2023,West,1671.28
6097,3250,379,9,446.6,21/04/2023,West,4019.4
6098,1060,281,3,312.46,01/06/2023,South,937.3799999999999
6099,1945,265,4,170.23,06/12/2023,South,680.92
6100,4010,116,1,248.51,08/06/2023,West,248.51
6101,4901,249,5,224.82,27/08/2023,West,1124.1
6102,2337,438,4,228.32,26/08/2023,North,913.28
6103,2184,144,6,159.25,26/10/2023,North,955.5
6104,1330,429,6,318.31,08/01/2023,West,1909.8600000000001
6105,2551,288,6,30.86,12/08/2023,East,185.16
6106,1337,238,3,443.65,19/07/2023,North,1330.9499999999998
6107,2629,160,7,210.62,13/05/2023,West,1474.3400000000001
6108,2327,393,3,401.43,02/12/2023,West,1204.29
6109,2526,421,6,366.1,27/01/2023,North,2196.6000000000004
6110,2673,132,1,238.57,10/07/2023,West,238.57
6111,2361,398,8,103.36,19/08/2023,East,826.88
6112,2573,211,7,283.29,12/07/2023,North,1983.0300000000002
6113,3686,390,9,474.3,04/03/2023,East,4268.7
6114,1274,136,3,96.96,19/11/2023,West,290.88
6115,2187,199,8,131.73,21/02/2023,South,1053.84
6116,4514,122,2,496.54,03/12/2023,West,993.08
6117,3366,317,9,446.82,24/03/2023,North,4021.38
6118,3636,188,1,277.03,29/11/2023,East,277.03
6119,3551,308,7,348.9,30/08/2023,West,2442.2999999999997
6120,4757,370,1,224.32,20/06/2023,East,224.32
6121,3434,336,6,205.03,02/07/2023,East,1230.18
6122,2993,487,1,224.38,24/10/2023,North,224.38
6123,1869,308,4,210.14,08/06/2023,East,840.56
6124,3880,377,7,339.4,18/10/2023,East,2375.7999999999997
6125,2014,305,2,168.58,27/07/2023,North,337.16
6126,2911,177,3,89.53,09/11/2023,East,268.59000000000003
6127,1602,427,4,354.75,05/11/2023,West,1419
6128,4821,197,6,20.49,13/10/2023,West,122.94
6129,2799,445,9,360.78,09/09/2023,East,3247.0199999999995
6130,1690,464,4,135.31,28/07/2023,North,541.24
6131,1493,449,6,99.18,24/07/2023,North,595.08
6132,1489,435,7,192.58,24/12/2023,West,1348.0600000000002
6133,3768,193,4,63.16,06/09/2023,South,252.64
6134,4144,179,6,195.32,29/05/2023,South,1171.92
6135,3556,137,3,55.65,07/06/2023,East,166.95
6136,1389,327,5,244.33,11/04/2023,South,1221.65
6137,4690,233,4,92.2,05/10/2023,East,368.8
6138,4928,295,7,69.35,14/11/2023,East,485.44999999999993
6139,1294,489,6,291.66,14/10/2023,South,1749.96
6140,2392,381,7,314.5,23/09/2023,West,2201.5
6141,3843,200,6,7.73,13/10/2023,West,46.38
6142,3912,174,2,196.9,10/08/2023,North,393.8
6143,2717,393,7,43.59,23/05/2023,North,305.13
6144,3596,307,8,370.63,15/03/2023,West,2965.04
6145,1648,182,7,342.35,16/06/2023,South,2396.4500000000003
6146,2873,242,4,29.62,13/12/2023,West,118.48
6147,1567,155,4,470.92,16/09/2023,West,1883.68
6148,4258,460,5,480.18,09/04/2023,West,2400.9
6149,3900,386,9,170.66,21/02/2023,East,1535.94
6150,3817,310,5,69.65,29/07/2023,North,348.25
6151,1444,278,2,61.6,10/12/2023,East,123.2
6152,4641,157,5,421.16,26/09/2023,North,2105.8
6153,1362,172,3,232.29,13/02/2023,South,696.87
6154,3170,314,8,9.71,07/09/2023,West,77.68
6155,2211,487,2,463.05,17/01/2023,South,926.1
6156,1741,365,4,298.4,27/11/2023,West,1193.6
6157,3041,172,5,346.75,25/05/2023,West,1733.75
6158,1679,370,4,412.66,04/11/2023,South,1650.64
6159,3467,453,5,410.2,26/06/2023,East,2051
6160,4697,333,4,42.52,05/12/2023,South,170.08
6161,4323,418,3,289.13,12/03/2023,South,867.39
6162,2642,118,1,349.64,17/10/2023,South,349.64
6163,2572,212,4,47.38,09/08/2023,East,189.52
6164,2358,162,9,115.09,07/06/2023,West,1035.81
6165,3139,471,1,200.93,16/04/2023,West,200.93
6166,4601,283,7,443.83,29/01/2023,East,3106.81
6167,4937,376,3,426.06,25/06/2023,East,1278.18
6168,1062,261,8,392.14,09/03/2023,North,3137.12
6169,4733,342,6,495.19,02/04/2023,West,2971.14
6170,3559,244,1,125.12,04/11/2023,West,125.12
6171,2162,245,5,236.57,16/03/2023,East,1182.85
6172,4769,180,8,226.13,04/12/2023,West,1809.04
6173,4256,421,3,341.07,26/03/2023,West,1023.21
6174,2228,420,4,425.83,27/02/2023,South,1703.32
6175,3819,142,7,248.38,02/03/2023,North,1738.6599999999999
6176,4285,412,6,248.31,06/04/2023,East,1489.8600000000001
6177,1255,493,7,306.12,30/09/2023,West,2142.84
6178,1134,392,9,372.52,14/08/2023,East,3352.68
6179,4644,275,9,104.64,03/12/2023,East,941.76
6180,1874,475,2,481.12,15/01/2023,West,962.24
6181,1821,168,3,50.57,31/07/2023,North,151.71
6182,3135,155,4,16.43,25/12/2023,South,65.72
6183,4907,218,6,182.6,05/12/2023,South,1095.6
6184,4035,303,5,352.21,18/12/2023,North,1761.05
6185,4278,154,6,489.15,22/11/2023,South,2934.8999999999996
6186,4200,137,8,466.72,04/12/2023,East,3733.76
6187,1822,342,2,345.8,25/06/2023,North,691.6
6188,4074,300,6,221.09,26/09/2023,South,1326.54
6189,1973,335,9,299.92,29/04/2023,North,2699.28
6190,3981,114,5,484.49,03/06/2023,West,2422.45
6191,2777,243,1,136.42,08/01/2023,West,136.42
6192,1120,176,8,241.75,09/10/2023,West,1934
6193,4456,408,4,347.99,03/09/2023,East,1391.96
6194,2637,362,8,10.1,14/05/2023,South,80.8
6195,4109,284,4,193.72,24/05/2023,South,774.88
6196,2364,154,8,286.12,15/08/2023,East,2288.96
6197,2007,407,9,450.95,03/02/2023,South,4058.5499999999997
6198,1924,103,5,496.04,23/10/2023,South,2480.2000000000003
6199,1644,398,5,280.38,20/05/2023,South,1401.9
6200,3032,139,2,472.57,12/10/2023,East,945.14
6201,3761,329,9,54.14,28/07/2023,North,487.26
6202,3907,476,4,352.13,23/03/2023,North,1408.52
6203,3068,385,3,203.27,05/09/2023,South,609.8100000000001
6204,1241,237,2,376.73,21/12/2023,West,753.46
6205,3502,202,3,434.52,17/05/2023,North,1303.56
6206,4010,106,4,31.59,30/12/2023,West,126.36
6207,3668,263,9,468.06,22/10/2023,East,4212.54
6208,3350,464,6,38.74,06/01/2023,South,232.44
6209,2619,375,5,377.93,12/12/2023,East,1889.65
6210,4666,148,9,39.19,22/03/2023,South,352.71
6211,1802,195,8,431.53,10/12/2023,South,3452.24
6212,1963,158,6,106.47,15/03/2023,South,638.8199999999999
6213,1068,330,3,219.86,11/11/2023,West,659.58
6214,2152,276,7,466.65,03/01/2023,North,3266.5499999999997
6215,1195,189,6,397.07,15/08/2023,South,2382.42
6216,3187,381,8,393.96,04/06/2023,East,3151.68
6217,4515,135,6,382.85,08/10/2023,South,2297.1000000000004
6218,3330,270,4,286.87,01/08/2023,West,1147.48
6219,3359,225,7,475.96,13/07/2023,North,3331.72
6220,1745,398,7,416.66,06/12/2023,South,2916.6200000000003
6221,4606,454,8,222.94,04/03/2023,North,1783.52
6222,2688,303,2,372.57,13/08/2023,West,745.14
6223,1276,388,6,499.06,02/11/2023,North,2994.36
6224,1060,455,3,436.15,11/04/2023,South,1308.4499999999998
6225,4390,196,8,5.61,05/09/2023,West,44.88
6226,2913,337,4,370.25,25/10/2023,North,1481
6227,3099,272,4,449.45,15/11/2023,South,1797.8
6228,4927,400,2,167.24,15/04/2023,West,334.48
6229,3200,187,6,488.86,28/02/2023,North,2933.16
6230,2772,498,6,203.64,29/07/2023,South,1221.84
6231,2334,450,1,213.48,05/04/2023,South,213.48
6232,2837,116,8,84.63,31/03/2023,West,677.04
6233,3591,239,3,52.81,10/12/2023,West,158.43
6234,1566,353,1,270.61,20/02/2023,South,270.61
6235,4935,377,1,303.37,22/07/2023,South,303.37
6236,4460,250,1,186.61,21/02/2023,West,186.61
6237,2571,445,5,305.27,12/07/2023,West,1526.35
6238,1621,433,5,200.36,20/05/2023,South,1001.8000000000001
6239,3025,239,1,434.75,12/04/2023,West,434.75
6240,2200,213,5,477.14,30/04/2023,East,2385.7
6241,4433,167,7,298.8,04/11/2023,North,2091.6
6242,1313,465,5,421.93,30/12/2023,South,2109.65
6243,3854,278,9,427.6,17/03/2023,East,3848.4
6244,3895,224,4,358.31,11/05/2023,South,1433.24
6245,3144,496,9,100.04,01/06/2023,North,900.36
6246,3928,412,8,81.69,06/08/2023,West,653.52
6247,2236,410,1,460.14,20/03/2023,East,460.14
6248,3876,437,4,136.21,17/12/2023,West,544.84
6249,1136,462,7,126.93,09/09/2023,East,888.51
6250,2029,457,1,87.23,01/08/2023,North,87.23
6251,4058,332,8,266.09,07/12/2023,South,2128.72
6252,3156,246,2,340.11,29/04/2023,West,680.22
6253,3594,210,8,339.7,02/06/2023,East,2717.6
6254,4110,462,4,134.22,12/01/2023,East,536.88
6255,1661,457,8,51.92,31/10/2023,East,415.36
6256,3472,337,1,158.55,11/04/2023,North,158.55
6257,3677,102,5,254.2,29/07/2023,South,1271
6258,3308,310,9,308.16,15/03/2023,South,2773.44
6259,4497,124,7,138.95,17/07/2023,North,972.6499999999999
6260,1086,430,3,95.66,04/07/2023,West,286.98
6261,3512,283,4,421.58,12/10/2023,South,1686.32
6262,3123,160,7,429.67,06/06/2023,North,3007.69
6263,3518,222,6,143.58,09/08/2023,East,861.48
6264,3461,154,4,282.26,23/06/2023,East,1129.04
6265,3872,262,3,222.71,26/08/2023,West,668.13
6266,3942,286,2,75.27,09/01/2023,East,150.54
6267,3773,138,9,470.59,09/09/2023,North,4235.3099999999995
6268,3504,284,3,9.84,01/02/2023,North,29.52
6269,2308,182,7,97.85,21/05/2023,East,684.9499999999999
6270,4310,294,1,176.05,30/06/2023,North,176.05
6271,2700,133,8,428.95,27/11/2023,East,3431.6
6272,4670,212,1,395.38,08/04/2023,East,395.38
6273,3700,329,2,292.04,06/11/2023,West,584.08
6274,3719,382,1,349.04,28/06/2023,North,349.04
6275,4629,386,4,173.75,26/06/2023,North,695
6276,4443,254,2,470.57,17/12/2023,East,941.14
6277,1494,264,1,18.26,06/08/2023,West,18.26
6278,2647,281,1,54.96,25/09/2023,West,54.96
6279,2942,338,2,463.15,18/10/2023,East,926.3
6280,2068,236,6,472.8,17/09/2023,South,2836.8
6281,2424,438,2,247.83,14/02/2023,West,495.66
6282,4318,365,2,290.35,01/11/2023,East,580.7
6283,4687,286,8,451.76,01/09/2023,North,3614.08
6284,1596,139,5,427.45,07/05/2023,South,2137.25
6285,1449,409,8,431.67,26/05/2023,East,3453.36
6286,1484,266,8,189.03,29/10/2023,East,1512.24
6287,1645,490,2,416.12,22/04/2023,East,832.24
6288,3667,359,7,39.31,28/09/2023,North,275.17
6289,4089,242,9,246.05,10/11/2023,South,2214.4500000000003
6290,2629,303,8,122.52,31/05/2023,East,980.16
6291,1661,275,9,22.72,07/12/2023,West,204.48
6292,1757,361,8,310.52,25/08/2023,North,2484.16
6293,1288,351,4,42.71,11/06/2023,South,170.84
6294,4485,428,7,64.48,24/10/2023,West,451.36
6295,1720,299,9,45.46,09/11/2023,East,409.14
6296,1637,298,9,487.65,08/10/2023,South,4388.849999999999
6297,3282,295,4,24.42,13/02/2023,West,97.68
6298,3463,413,7,138.53,08/08/2023,West,969.71
6299,3985,176,6,327.74,21/05/2023,East,1966.44
6300,1498,118,3,412.57,23/02/2023,South,1237.71
6301,4021,161,6,306.06,27/01/2023,North,1836.3600000000001
6302,1633,426,8,488.37,08/01/2023,East,3906.96
6303,2673,493,2,172.17,20/06/2023,North,344.34
6304,3030,380,3,238.64,17/07/2023,South,715.92
6305,4067,349,8,411.54,18/03/2023,West,3292.32
6306,1114,326,4,342.44,06/12/2023,East,1369.76
6307,3979,226,4,110.96,02/07/2023,East,443.84
6308,1673,157,2,251.84,11/07/2023,North,503.68
6309,2736,475,1,488.1,05/01/2023,West,488.1
6310,2257,303,7,432.2,28/02/2023,East,3025.4
6311,4611,342,4,99.94,25/08/2023,West,399.76
6312,4082,466,6,93.99,04/06/2023,East,563.9399999999999
6313,3253,431,8,415.06,19/01/2023,North,3320.48
6314,4750,425,7,103.45,06/03/2023,South,724.15
6315,3294,351,7,229.13,20/11/2023,North,1603.9099999999999
6316,4630,493,6,94.48,18/11/2023,North,566.88
6317,3805,421,4,12.26,24/08/2023,West,49.04
6318,4198,475,4,438.32,03/06/2023,South,1753.28
6319,1146,298,9,390.61,16/10/2023,West,3515.4900000000002
6320,3165,442,5,237.94,24/08/2023,East,1189.7
6321,4982,339,9,83.99,25/08/2023,East,755.91
6322,4453,238,9,404.18,09/08/2023,West,3637.62
6323,1411,221,4,182.89,01/09/2023,South,731.56
6324,2687,148,2,332.66,05/01/2023,West,665.32
6325,4655,403,2,161.76,17/05/2023,East,323.52
6326,3410,214,9,218.98,26/08/2023,South,1970.82
6327,2532,442,9,270.06,17/02/2023,North,2430.54
6328,1136,350,3,382.2,15/02/2023,East,1146.6
6329,4246,106,5,416.87,05/03/2023,East,2084.35
6330,4360,318,5,224.56,11/07/2023,West,1122.8
6331,4005,176,2,120.35,29/01/2023,West,240.7
6332,4552,278,2,81.06,18/01/2023,South,162.12
6333,1018,244,1,173.67,07/06/2023,South,173.67
6334,3242,253,2,401.88,21/07/2023,North,803.76
6335,3377,220,7,140.62,19/01/2023,South,984.34
6336,2959,223,1,28.52,25/06/2023,South,28.52
6337,3222,249,1,284.32,22/09/2023,West,284.32
6338,2001,496,9,21.64,01/08/2023,South,194.76
6339,1448,480,2,443.04,01/01/2023,West,886.08
6340,2948,367,4,340.64,21/08/2023,West,1362.56
6341,1945,426,3,132.14,05/09/2023,West,396.41999999999996
6342,2377,100,4,237.2,06/08/2023,East,948.8
6343,2522,260,7,370.91,08/02/2023,West,2596.3700000000003
6344,1140,343,2,458.26,09/08/2023,West,916.52
6345,3805,474,2,437.85,24/02/2023,West,875.7
6346,2920,497,9,39.42,05/09/2023,West,354.78000000000003
6347,3977,350,6,45.16,04/11/2023,East,270.96
6348,1092,466,7,300.87,16/11/2023,East,2106.09
6349,1238,163,5,250.77,24/01/2023,East,1253.8500000000001
6350,1204,398,5,150,10/10/2023,East,750
6351,3607,347,4,488.21,22/08/2023,East,1952.84
6352,2456,396,8,374.4,07/03/2023,North,2995.2
6353,1244,214,7,345.22,13/07/2023,East,2416.54
6354,1831,394,2,94.76,29/04/2023,South,189.52
6355,4388,100,2,145.55,06/09/2023,East,291.1
6356,3972,140,6,304.48,03/03/2023,South,1826.88
6357,1294,272,1,398.82,20/05/2023,South,398.82
6358,3687,187,7,465.87,09/02/2023,West,3261.09
6359,1855,197,8,350.37,06/08/2023,North,2802.96
6360,4353,187,8,212.23,10/01/2023,South,1697.84
6361,3064,350,3,347.08,24/02/2023,South,1041.24
6362,1070,434,7,39.24,01/12/2023,North,274.68
6363,2292,240,1,302.04,30/03/2023,South,302.04
6364,2348,170,3,447.84,04/01/2023,North,1343.52
6365,4865,236,6,320.29,10/09/2023,South,1921.7400000000002
6366,1304,198,9,8.73,23/01/2023,East,78.57000000000001
6367,4522,250,5,348.79,11/04/2023,South,1743.95
6368,2030,274,5,364.59,18/02/2023,East,1822.9499999999998
6369,2337,266,9,272.91,28/12/2023,North,2456.19
6370,1816,442,9,408.96,17/09/2023,East,3680.64
6371,2126,356,6,105.13,16/06/2023,West,630.78
6372,1820,497,5,207.44,28/08/2023,East,1037.2
6373,1192,323,2,404.76,09/11/2023,South,809.52
6374,2776,467,8,303.83,11/11/2023,East,2430.64
6375,4645,429,8,497.21,22/04/2023,North,3977.68
6376,1528,164,7,39.29,26/07/2023,West,275.03
6377,3218,168,8,125.93,04/09/2023,North,1007.44
6378,4608,166,3,103.57,23/08/2023,South,310.71
6379,1250,149,3,488.31,01/10/2023,South,1464.93
6380,2788,413,2,435.29,29/05/2023,North,870.58
6381,4458,408,1,70.9,25/02/2023,West,70.9
6382,4278,190,3,180.13,29/06/2023,North,540.39
6383,3588,214,3,31.04,08/10/2023,West,93.12
6384,4700,473,7,318.12,09/06/2023,South,2226.84
6385,3026,156,9,168.94,11/03/2023,South,1520.46
6386,3463,441,1,132.49,23/10/2023,West,132.49
6387,3841,117,8,263.94,06/12/2023,South,2111.52
6388,2403,371,1,398.8,29/08/2023,South,398.8
6389,2167,229,3,204.94,16/07/2023,South,614.8199999999999
6390,3072,368,4,379.94,12/06/2023,North,1519.76
6391,4893,179,8,225.84,24/03/2023,South,1806.72
6392,3715,398,1,111.19,13/04/2023,East,111.19
6393,2096,409,2,225.87,10/06/2023,North,451.74
6394,3679,301,5,271.34,21/12/2023,East,1356.6999999999998
6395,2847,324,6,233.48,28/12/2023,South,1400.8799999999999
6396,4904,258,5,140.79,12/04/2023,West,703.9499999999999
6397,4164,303,3,96.63,28/08/2023,West,289.89
6398,1504,236,7,473.74,19/07/2023,North,3316.1800000000003
